Jour,Mois,Produits,Montant CHF
2022-04-08T22:00Z,April,Cours privé Wing Foil 1 heure,90
2022-04-15T22:00Z,April,location Wing Foil 1 heure,45
2022-04-17T22:00Z,April,Camps Optimist ,495
2022-04-17T22:00Z,April,Camps Optimist ,495
2022-04-17T22:00Z,April,Camps Optimist ,495
2022-04-17T22:00Z,April,Camps Optimist ,495
2022-04-17T22:00Z,April,Camps Optimist ,495
2022-04-17T22:00Z,April,Camps Optimist ,495
2022-04-17T22:00Z,April,Camps Optimist ,495
2022-04-17T22:00Z,April,Camps Catamaran,495
2022-04-17T22:00Z,April,Voile légère,275
2022-04-17T22:00Z,April,Voile légère,275
2022-04-17T22:00Z,April,Voile légère,275
2022-04-17T22:00Z,April,Voile légère,275
2022-04-18T22:00Z,April,Camps Optimist ,495
2022-04-18T22:00Z,April,Camps Optimist ,495
2022-04-18T22:00Z,April,Camps Optimist ,495
2022-04-18T22:00Z,April,Camps Optimist ,495
2022-04-18T22:00Z,April,Camps Optimist ,495
2022-04-18T22:00Z,April,Camps Optimist ,495
2022-04-18T22:00Z,April,Camps Optimist ,495
2022-04-18T22:00Z,April,Camps Catamaran,495
2022-04-18T22:00Z,April,Voile légère,275
2022-04-18T22:00Z,April,Voile légère,275
2022-04-18T22:00Z,April,Voile légère,275
2022-04-18T22:00Z,April,Voile légère,275
2022-04-19T22:00Z,April,Camps Optimist ,495
2022-04-19T22:00Z,April,Camps Optimist ,495
2022-04-19T22:00Z,April,Camps Optimist ,495
2022-04-19T22:00Z,April,Camps Optimist ,495
2022-04-19T22:00Z,April,Camps Optimist ,495
2022-04-19T22:00Z,April,Camps Optimist ,495
2022-04-19T22:00Z,April,Camps Optimist ,495
2022-04-19T22:00Z,April,Camps Catamaran,495
2022-04-19T22:00Z,April,Voile légère,275
2022-04-19T22:00Z,April,Voile légère,275
2022-04-19T22:00Z,April,Voile légère,275
2022-04-19T22:00Z,April,Voile légère,275
2022-04-20T22:00Z,April,Camps Optimist ,495
2022-04-20T22:00Z,April,Camps Optimist ,495
2022-04-20T22:00Z,April,Camps Optimist ,495
2022-04-20T22:00Z,April,Camps Optimist ,495
2022-04-20T22:00Z,April,Camps Optimist ,495
2022-04-20T22:00Z,April,Camps Optimist ,495
2022-04-20T22:00Z,April,Camps Optimist ,495
2022-04-20T22:00Z,April,Camps Catamaran,495
2022-04-20T22:00Z,April,Voile légère,275
2022-04-20T22:00Z,April,Voile légère,275
2022-04-20T22:00Z,April,Voile légère,275
2022-04-20T22:00Z,April,Cours privé Wing Foil 1 heure,90
2022-04-21T22:00Z,April,Camps Optimist ,495
2022-04-21T22:00Z,April,Camps Optimist ,495
2022-04-21T22:00Z,April,Camps Optimist ,495
2022-04-21T22:00Z,April,Camps Optimist ,495
2022-04-21T22:00Z,April,Camps Optimist ,495
2022-04-21T22:00Z,April,Camps Optimist ,495
2022-04-21T22:00Z,April,Camps Optimist ,495
2022-04-21T22:00Z,April,Camps Catamaran,495
2022-04-21T22:00Z,April,Voile légère,275
2022-04-21T22:00Z,April,Voile légère,275
2022-04-21T22:00Z,April,Voile légère,275
2022-04-21T22:00Z,April,Abonnement 10 heures - Cours Privé -,500
2022-04-22T22:00Z,April,Cours privé Wing Foil 1 heure,90
2022-04-24T22:00Z,April,Camps Optimist ,495
2022-04-24T22:00Z,April,Camps Optimist ,495
2022-04-24T22:00Z,April,Camps Optimist ,495
2022-04-24T22:00Z,April,Camps Optimist ,495
2022-04-24T22:00Z,April,Camps Optimist ,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-24T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Optimist ,495
2022-04-25T22:00Z,April,Camps Optimist ,495
2022-04-25T22:00Z,April,Camps Optimist ,495
2022-04-25T22:00Z,April,Camps Optimist ,495
2022-04-25T22:00Z,April,Camps Optimist ,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-25T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Optimist ,495
2022-04-26T22:00Z,April,Camps Optimist ,495
2022-04-26T22:00Z,April,Camps Optimist ,495
2022-04-26T22:00Z,April,Camps Optimist ,495
2022-04-26T22:00Z,April,Camps Optimist ,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-26T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Optimist ,495
2022-04-27T22:00Z,April,Camps Optimist ,495
2022-04-27T22:00Z,April,Camps Optimist ,495
2022-04-27T22:00Z,April,Camps Optimist ,495
2022-04-27T22:00Z,April,Camps Optimist ,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-27T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Optimist ,495
2022-04-28T22:00Z,April,Camps Optimist ,495
2022-04-28T22:00Z,April,Camps Optimist ,495
2022-04-28T22:00Z,April,Camps Optimist ,495
2022-04-28T22:00Z,April,Camps Optimist ,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-28T22:00Z,April,Camps Catamaran,495
2022-04-29T22:00Z,April,Cours Privé - Catamaran -,130
2022-04-29T22:00Z,April,Cours privé Wing Foil 1 heure,90
2022-05-03T22:00Z,May,Voile scolaire 2022,175
2022-05-03T22:00Z,May,Voile scolaire 2022,175
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,Voile légère,275
2022-05-05T22:00Z,May,location Wing Foil 1 heure,45
2022-05-05T22:00Z,May,Navigation surveillée,45
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Voile légère,275
2022-05-06T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-06T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-06T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-07T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-09T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-09T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-10T22:00Z,May,Voile scolaire 2022,175
2022-05-10T22:00Z,May,Voile scolaire 2022,175
2022-05-10T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-10T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-10T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-10T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Voile légère,275
2022-05-12T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Voile légère,275
2022-05-13T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-13T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-13T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-14T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-14T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-14T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-14T22:00Z,May,kayak 1 heure,35
2022-05-16T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-16T22:00Z,May,Cours paddle,0
2022-05-17T22:00Z,May,Voile scolaire 2022,175
2022-05-17T22:00Z,May,Voile scolaire 2022,175
2022-05-17T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-18T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-18T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-18T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Voile légère,275
2022-05-19T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-19T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-19T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-19T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Voile légère,275
2022-05-20T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-23T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-24T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-24T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-24T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-25T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-25T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-25T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-25T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-25T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-25T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-25T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-25T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-26T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-26T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-26T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-26T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-26T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-26T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Voile légère,275
2022-05-27T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-27T22:00Z,May,Cours Privé - Catamaran -,130
2022-05-27T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-27T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-27T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-27T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-28T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-28T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-28T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-28T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-28T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-30T22:00Z,May,Cours privé planche à voile 1 heure,60
2022-05-30T22:00Z,May,Cours privé Wing Foil 1 heure,90
2022-05-31T22:00Z,June,Catamaran,0
2022-05-31T22:00Z,June,Voile scolaire 2022,175
2022-05-31T22:00Z,June,Voile scolaire 2022,175
2022-05-31T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-05-31T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-05-31T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-01T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Voile légère,275
2022-06-02T22:00Z,June,Catamaran Adulte,0
2022-06-02T22:00Z,June,Catamaran Adulte,0
2022-06-02T22:00Z,June,Catamaran Adulte,0
2022-06-02T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Voile légère,275
2022-06-03T22:00Z,June,Cours Privé - Catamaran -,130
2022-06-03T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-04T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-04T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-04T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-04T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-06T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-06T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-06T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-07T22:00Z,June,Voile scolaire 2022,175
2022-06-07T22:00Z,June,Voile scolaire 2022,175
2022-06-07T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-07T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Voile légère,275
2022-06-09T22:00Z,June,Catamaran Adulte,0
2022-06-09T22:00Z,June,Catamaran Adulte,0
2022-06-09T22:00Z,June,Catamaran Adulte,0
2022-06-09T22:00Z,June,Cours Privé - Catamaran -,130
2022-06-09T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-09T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-10T22:00Z,June,Adhésion Autonome,500
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Voile légère,275
2022-06-10T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-10T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-10T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-13T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-14T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-16T22:00Z,June,Voile légère,275
2022-06-16T22:00Z,June,Voile légère,275
2022-06-16T22:00Z,June,Voile légère,275
2022-06-16T22:00Z,June,Voile légère,275
2022-06-16T22:00Z,June,Voile légère,275
2022-06-16T22:00Z,June,Voile légère,275
2022-06-16T22:00Z,June,Voile légère,275
2022-06-16T22:00Z,June,Catamaran Adulte,0
2022-06-16T22:00Z,June,Catamaran Adulte,0
2022-06-16T22:00Z,June,Catamaran Adulte,0
2022-06-16T22:00Z,June,Cours Privé - Catamaran -,130
2022-06-16T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-16T22:00Z,June,kayak 1 heure,35
2022-06-16T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-16T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Voile légère,275
2022-06-17T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-17T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-17T22:00Z,June,Cours Privé - Catamaran -,130
2022-06-17T22:00Z,June,location paddle 1 heure,20
2022-06-17T22:00Z,June,location paddle 1 heure,20
2022-06-17T22:00Z,June,location paddle 1 heure,20
2022-06-18T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-18T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-18T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-18T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-18T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-18T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-20T22:00Z,June,Cours Privé - Catamaran -,130
2022-06-20T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-20T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-20T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-21T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-23T22:00Z,June,Catamaran Adulte,0
2022-06-23T22:00Z,June,Catamaran Adulte,0
2022-06-23T22:00Z,June,Catamaran Adulte,0
2022-06-23T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-24T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-24T22:00Z,June,Cours privé Wing Foil 1 heure,90
2022-06-25T22:00Z,June,location paddle 1 heure,20
2022-06-25T22:00Z,June,location paddle 1 heure,20
2022-06-26T22:00Z,June,Camps Catamaran,495
2022-06-26T22:00Z,June,Camps Catamaran,495
2022-06-26T22:00Z,June,Camps Catamaran,495
2022-06-26T22:00Z,June,Camps Planche à voile,495
2022-06-26T22:00Z,June,Camps Planche à voile,495
2022-06-26T22:00Z,June,Camps Planche à voile,495
2022-06-26T22:00Z,June,Camps Planche à voile,495
2022-06-26T22:00Z,June,Camps Planche à voile,495
2022-06-26T22:00Z,June,Camps Planche à voile,495
2022-06-26T22:00Z,June,Camps dériveur,495
2022-06-26T22:00Z,June,Camps dériveur,495
2022-06-26T22:00Z,June,Camps dériveur,495
2022-06-26T22:00Z,June,Camps dériveur,495
2022-06-26T22:00Z,June,Camps dériveur,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Camps Optimist ,495
2022-06-26T22:00Z,June,Cours Privé - Catamaran -,130
2022-06-27T22:00Z,June,Camps Catamaran,495
2022-06-27T22:00Z,June,Camps Catamaran,495
2022-06-27T22:00Z,June,Camps Catamaran,495
2022-06-27T22:00Z,June,Camps Planche à voile,495
2022-06-27T22:00Z,June,Camps Planche à voile,495
2022-06-27T22:00Z,June,Camps Planche à voile,495
2022-06-27T22:00Z,June,Camps Planche à voile,495
2022-06-27T22:00Z,June,Camps Planche à voile,495
2022-06-27T22:00Z,June,Camps Planche à voile,495
2022-06-27T22:00Z,June,Camps dériveur,495
2022-06-27T22:00Z,June,Camps dériveur,495
2022-06-27T22:00Z,June,Camps dériveur,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Camps Optimist ,495
2022-06-27T22:00Z,June,Cours privé planche à voile 1 heure,60
2022-06-28T22:00Z,June,Camps Catamaran,495
2022-06-28T22:00Z,June,Camps Catamaran,495
2022-06-28T22:00Z,June,Camps Catamaran,495
2022-06-28T22:00Z,June,Camps Planche à voile,495
2022-06-28T22:00Z,June,Camps Planche à voile,495
2022-06-28T22:00Z,June,Camps Planche à voile,495
2022-06-28T22:00Z,June,Camps Planche à voile,495
2022-06-28T22:00Z,June,Camps Planche à voile,495
2022-06-28T22:00Z,June,Camps Planche à voile,495
2022-06-28T22:00Z,June,Camps dériveur,495
2022-06-28T22:00Z,June,Camps dériveur,495
2022-06-28T22:00Z,June,Camps dériveur,495
2022-06-28T22:00Z,June,Camps dériveur,495
2022-06-28T22:00Z,June,Camps dériveur,495
2022-06-28T22:00Z,June,Camps dériveur,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-28T22:00Z,June,Camps Optimist ,495
2022-06-29T22:00Z,June,Camps Catamaran,495
2022-06-29T22:00Z,June,Camps Catamaran,495
2022-06-29T22:00Z,June,Camps Catamaran,495
2022-06-29T22:00Z,June,Camps Planche à voile,495
2022-06-29T22:00Z,June,Camps Planche à voile,495
2022-06-29T22:00Z,June,Camps Planche à voile,495
2022-06-29T22:00Z,June,Camps Planche à voile,495
2022-06-29T22:00Z,June,Camps Planche à voile,495
2022-06-29T22:00Z,June,Camps Planche à voile,495
2022-06-29T22:00Z,June,Camps dériveur,495
2022-06-29T22:00Z,June,Camps dériveur,495
